"label","year","month","day","region","island","side","reef","reef_joined","protection_status","latitude","longitude","habitat","transect","phylum","taxa1","taxa2","taxa3","functional_group","species","quantity"
"ALG",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",5,NA,NA,NA,NA,"Erect algae","Macroalga",15
"ALG",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",5,NA,NA,NA,NA,"Turf","Turf",4
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",1,"Chlorophyta","Ulvophyceae",NA,"Bryopsidales","Erect algae","Caulerpa racemosa",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",1,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",34
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",1,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Foliose","Stypopodium zonale",8
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",1,"Ochrophyta","Phaeophyceae","Fucophycidae","Fucales","Corticate","Sargassum sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",2,"Chlorophyta","Ulvophyceae",NA,"Bryopsidales","ACA","Halimeda sp",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",2,"Chlorophyta","Ulvophyceae",NA,"Bryopsidales","Erect algae","Caulerpa racemosa",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",2,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",2,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",32
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",2,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Foliose","Stypopodium zonale",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",2,"Ochrophyta","Phaeophyceae","Fucophycidae","Fucales","Corticate","Sargassum sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",2,"Rhodophyta","Florideophyceae","Corallinophycidae","Corallinales","CCA","Calcarea costrosa",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",3
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",23
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Foliose","Stypopodium zonale",10
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",5,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",5,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",27
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",5,NA,NA,NA,NA,"Erect algae","Macroalga",16
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",5,NA,NA,NA,NA,"Turf","Turf",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",6,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",6,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",20
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",6,NA,NA,NA,NA,"Erect algae","Macroalga",20
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Estadio",9,"OA",23.198917,-88.974133,"Coral",6,NA,NA,NA,NA,"Turf","Turf",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",2,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",30
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",2,"Rhodophyta","Florideophyceae","Corallinophycidae","Corallinales","CCA","Calcarea costrosa",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",3,"Chlorophyta","Ulvophyceae",NA,"Bryopsidales","ACA","Halimeda sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",4
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",18
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",4,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",4,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",18
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",5,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",19
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",5,NA,NA,NA,NA,"Erect algae","Macroalga",7
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",5,NA,NA,NA,NA,"Microalgae","Cianobacterias",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",5,NA,NA,NA,NA,"Turf","Turf",7
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",1,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",32
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Final",10,"OA",23.171183,-88.951301,"Coral",1,NA,NA,NA,NA,"Turf","Turf",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",11
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",20
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Foliose","Stypopodium zonale",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,"Ochrophyta","Phaeophyceae","Fucophycidae","Fucales","Corticate","Sargassum sp",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,"Rhodophyta","Florideophyceae","Corallinophycidae","Corallinales","CCA","Calcarea costrosa",3
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,"Chlorophyta","Ulvophyceae",NA,"Bryopsidales","Erect algae","Caulerpa racemosa",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",23
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Foliose","Stypopodium zonale",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,"Ochrophyta","Phaeophyceae","Fucophycidae","Fucales","Corticate","Sargassum sp",3
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,"Rhodophyta","Florideophyceae","Corallinophycidae","Corallinales","CCA","Calcarea costrosa",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",3,"Chlorophyta","Ulvophyceae",NA,"Bryopsidales","ACA","Halimeda sp",3
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",10
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",3,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Foliose","Stypopodium zonale",6
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Dictyota sp",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",27
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,"Rhodophyta","Florideophyceae","Corallinophycidae","Corallinales","CCA","Calcarea costrosa",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,NA,NA,NA,NA,"CCA","Macroalga incrustante",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,NA,NA,NA,NA,"Erect algae","Macroalga",14
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,"Ochrophyta","Phaeophyceae","Dictyotophycidae","Dictyotales","Corticated foliose","Lobophora variegata",18
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,"Rhodophyta","Florideophyceae","Corallinophycidae","Corallinales","CCA","Calcarea costrosa",1
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,NA,NA,NA,NA,"CCA","Macroalga incrustante",2
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,NA,NA,NA,NA,"Erect algae","Macroalga",19
"ALG",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos","Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,NA,NA,NA,NA,"Turf","Turf",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Montastraea cavernosa",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella faveolata",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella franksi",12
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","massive coral","Erythropodium caribaeorum",3
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,"Porifera","Demospongiae","Verongimorpha","Verongiida","porifera","Aplysina sp",4
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Montastraea cavernosa",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella franksi",9
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",4
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","massive coral","Erythropodium caribaeorum",5
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,"Porifera","Demospongiae","Verongimorpha","Verongiida","porifera","Aplysina sp",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella franksi",5
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Pseudodiploria strigosa",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,"Cnidaria","Anthozoa","Octocorallia",NA,"fan coral","Octocoral",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,"Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","ramified","Millepora alcicornis",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,"Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","ramified","Millepora complanata",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,"Porifera","Demospongiae","Verongimorpha","Verongiida","porifera","Aplysina sp",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Montastraea cavernosa",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Pseudodiploria strigosa",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",3
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,"Cnidaria","Anthozoa","Octocorallia",NA,"fan coral","Octocoral",7
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,"Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","ramified","Millepora alcicornis",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,"Porifera","Demospongiae","Keratosa","Dictyoceratida","porifera","Ircinia sp",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,"Porifera","Demospongiae","Verongimorpha","Verongiida","porifera","Aplysina sp",5
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Agaricia lamarcki",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Montastraea cavernosa",3
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella faveolata",3
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella franksi",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,NA,NA,NA,NA,NA,"Zoantido",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",6,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Montastraea cavernosa",6
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",6,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella faveolata",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward","Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",6,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella franksi",4
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","digitate coral","Porites furcata",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Montastraea cavernosa",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Pseudodiploria strigosa",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",3
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,"Cnidaria","Anthozoa","Octocorallia",NA,"fan coral","Octocoral",35
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,"Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","ramified","Millepora alcicornis",8
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,"Porifera","Demospongiae","Verongimorpha","Verongiida","porifera","Aplysina sp",4
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Pseudodiploria strigosa",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","fan coral","Antillogorgia americana",3
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","fan coral","Muricea sp",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",5,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",5,"Cnidaria","Anthozoa","Octocorallia",NA,"fan coral","Octocoral",17
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",5,"Cnidaria","Hydrozoa",NA,NA,NA,"Hydroide colonial",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",5,"Porifera","Demospongiae",NA,NA,"porifera","Esponja ramifcada",2
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",3
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,"Cnidaria","Anthozoa","Octocorallia",NA,"fan coral","Octocoral",22
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,"Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","ramified","Millepora alcicornis",5
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,"Porifera","Demospongiae","Keratosa","Dictyoceratida","porifera","Ircinia sp",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,"Porifera","Demospongiae","Verongimorpha","Verongiida","porifera","Aplysina sp",4
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Orbicella annularis",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Siderastrea siderea",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","fan coral","Antillogorgia americana",6
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","fan coral","Eunicea sp",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","fan coral","Gorgonia ventalina",4
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","massive coral","Erythropodium caribaeorum",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","ramified","Millepora alcicornis",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,"Porifera","Demospongiae","Verongimorpha","Verongiida","porifera","Aplysina sp",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",6,"Cnidaria","Anthozoa","Hexacorallia","Scleractinia","massive coral","Stephanocoenia intersepta",1
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",6,"Cnidaria","Anthozoa","Octocorallia",NA,"fan coral","Octocoral",21
"INV",2019,8,7,"Alacranes","Arrecife Alacranes","Windward","Caribbean",2,"MPA",22.384533,-89.625483,"Coral",6,"Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","ramified","Millepora alcicornis",1
